reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-13,Flu ED visits pct,1,2025-12-20,south-augusta,quantile,0.25,0.4413337269927631
2025-12-13,Flu ED visits pct,1,2025-12-20,south-augusta,quantile,0.5,0.7618318149222645
2025-12-13,Flu ED visits pct,1,2025-12-20,south-augusta,quantile,0.75,1.0845909802773561
2025-12-13,Flu ED visits pct,1,2025-12-20,south-augusta,quantile,0.9,1.3778901161409016
2025-12-13,Flu ED visits pct,1,2025-12-20,south-augusta,quantile,0.95,1.4966317165407195
2025-12-13,Flu ED visits pct,1,2025-12-20,south-augusta,quantile,0.975,1.587635982987042
2025-12-13,Flu ED visits pct,2,2025-12-27,south-augusta,quantile,0.025,0
2025-12-13,Flu ED visits pct,2,2025-12-27,south-augusta,quantile,0.05,0
2025-12-13,Flu ED visits pct,2,2025-12-27,south-augusta,quantile,0.1,0.16671770315866324
2025-12-13,Flu ED visits pct,2,2025-12-27,south-augusta,quantile,0.25,0.4920945859111879
2025-12-13,Flu ED visits pct,2,2025-12-27,south-augusta,quantile,0.5,0.9855681464706928
2025-12-13,Flu ED visits pct,2,2025-12-27,south-augusta,quantile,0.75,1.4475647872167274
2025-12-13,Flu ED visits pct,2,2025-12-27,south-augusta,quantile,0.9,1.7976814605167208
2025-12-13,Flu ED visits pct,2,2025-12-27,south-augusta,quantile,0.95,1.9709194536105008
2025-12-13,Flu ED visits pct,2,2025-12-27,south-augusta,quantile,0.975,2.143516171566062
2025-12-13,Flu ED visits pct,3,2026-01-03,south-augusta,quantile,0.025,0
2025-12-13,Flu ED visits pct,3,2026-01-03,south-augusta,quantile,0.05,0
2025-12-13,Flu ED visits pct,3,2026-01-03,south-augusta,quantile,0.1,0.1253906889880692
2025-12-13,Flu ED visits pct,3,2026-01-03,south-augusta,quantile,0.25,0.5116058103600241
2025-12-13,Flu ED visits pct,3,2026-01-03,south-augusta,quantile,0.5,1.225534916729688
2025-12-13,Flu ED visits pct,3,2026-01-03,south-augusta,quantile,0.75,1.920650546548224
2025-12-13,Flu ED visits pct,3,2026-01-03,south-augusta,quantile,0.9,2.455376293223766
2025-12-13,Flu ED visits pct,3,2026-01-03,south-augusta,quantile,0.95,2.77311338753233
2025-12-13,Flu ED visits pct,3,2026-01-03,south-augusta,quantile,0.975,2.9436103450463085
2025-12-13,Flu ED visits pct,0,2025-12-13,la-grange,quantile,0.025,1.4633433002100258
2025-12-13,Flu ED visits pct,0,2025-12-13,la-grange,quantile,0.05,1.591693715398121
2025-12-13,Flu ED visits pct,0,2025-12-13,la-grange,quantile,0.1,1.7993514889273587
2025-12-13,Flu ED visits pct,0,2025-12-13,la-grange,quantile,0.25,2.1164357418197937
2025-12-13,Flu ED visits pct,0,2025-12-13,la-grange,quantile,0.5,2.4643184739415123
2025-12-13,Flu ED visits pct,0,2025-12-13,la-grange,quantile,0.75,2.797991902487677
2025-12-13,Flu ED visits pct,0,2025-12-13,la-grange,quantile,0.9,3.172191306913452
2025-12-13,Flu ED visits pct,0,2025-12-13,la-grange,quantile,0.95,3.497546944792756
2025-12-13,Flu ED visits pct,0,2025-12-13,la-grange,quantile,0.975,3.784182873378631
2025-12-13,Flu ED visits pct,1,2025-12-20,la-grange,quantile,0.025,1.4611528547425137
2025-12-13,Flu ED visits pct,1,2025-12-20,la-grange,quantile,0.05,1.6720127962523597
2025-12-13,Flu ED visits pct,1,2025-12-20,la-grange,quantile,0.1,1.9071029229075516
2025-12-13,Flu ED visits pct,1,2025-12-20,la-grange,quantile,0.25,2.309643415316378
2025-12-13,Flu ED visits pct,1,2025-12-20,la-grange,quantile,0.5,2.8359128275439085
2025-12-13,Flu ED visits pct,1,2025-12-20,la-grange,quantile,0.75,3.411091789765159
2025-12-13,Flu ED visits pct,1,2025-12-20,la-grange,quantile,0.9,4.041452727180086
2025-12-13,Flu ED visits pct,1,2025-12-20,la-grange,quantile,0.95,4.728176925573084
2025-12-13,Flu ED visits pct,1,2025-12-20,la-grange,quantile,0.975,5.294960508263819
2025-12-13,Flu ED visits pct,2,2025-12-27,la-grange,quantile,0.025,1.1790918588253299
2025-12-13,Flu ED visits pct,2,2025-12-27,la-grange,quantile,0.05,1.450579528850524
2025-12-13,Flu ED visits pct,2,2025-12-27,la-grange,quantile,0.1,1.6791069645822867
2025-12-13,Flu ED visits pct,2,2025-12-27,la-grange,quantile,0.25,2.2414994505220855
2025-12-13,Flu ED visits pct,2,2025-12-27,la-grange,quantile,0.5,3.004540122083777
2025-12-13,Flu ED visits pct,2,2025-12-27,la-grange,quantile,0.75,3.8863565493688546
2025-12-13,Flu ED visits pct,2,2025-12-27,la-grange,quantile,0.9,4.810718077377857
2025-12-13,Flu ED visits pct,2,2025-12-27,la-grange,quantile,0.95,6.066525369605913
2025-12-13,Flu ED visits pct,2,2025-12-27,la-grange,quantile,0.975,7.160552571042094
2025-12-13,Flu ED visits pct,3,2026-01-03,la-grange,quantile,0.025,0.9343570937810869
2025-12-13,Flu ED visits pct,3,2026-01-03,la-grange,quantile,0.05,1.0869420233632558
2025-12-13,Flu ED visits pct,3,2026-01-03,la-grange,quantile,0.1,1.4167749828622227
2025-12-13,Flu ED visits pct,3,2026-01-03,la-grange,quantile,0.25,2.034270828275317
2025-12-13,Flu ED visits pct,3,2026-01-03,la-grange,quantile,0.5,2.892135797107012
2025-12-13,Flu ED visits pct,3,2026-01-03,la-grange,quantile,0.75,4.164598041061159
2025-12-13,Flu ED visits pct,3,2026-01-03,la-grange,quantile,0.9,5.583394361801914
2025-12-13,Flu ED visits pct,3,2026-01-03,la-grange,quantile,0.95,7.060825053011155
2025-12-13,Flu ED visits pct,3,2026-01-03,la-grange,quantile,0.975,8.811031683911228
2025-12-13,Flu ED visits pct,0,2025-12-13,hall,quantile,0.025,1.1570511045135836
2025-12-13,Flu ED visits pct,0,2025-12-13,hall,quantile,0.05,1.2716337166627338
2025-12-13,Flu ED visits pct,0,2025-12-13,hall,quantile,0.1,1.42465017340122
2025-12-13,Flu ED visits pct,0,2025-12-13,hall,quantile,0.25,1.6721624222358569
2025-12-13,Flu ED visits pct,0,2025-12-13,hall,quantile,0.5,1.9744586205125925
2025-12-13,Flu ED visits pct,0,2025-12-13,hall,quantile,0.75,2.309971997392918
2025-12-13,Flu ED visits pct,0,2025-12-13,hall,quantile,0.9,2.6195316887662363
2025-12-13,Flu ED visits pct,0,2025-12-13,hall,quantile,0.95,2.8893715357499996
2025-12-13,Flu ED visits pct,0,2025-12-13,hall,quantile,0.975,3.1874510706267816
2025-12-13,Flu ED visits pct,1,2025-12-20,hall,quantile,0.025,1.210496193807444
2025-12-13,Flu ED visits pct,1,2025-12-20,hall,quantile,0.05,1.3014494973499062
2025-12-13,Flu ED visits pct,1,2025-12-20,hall,quantile,0.1,1.5260653939906892
2025-12-13,Flu ED visits pct,1,2025-12-20,hall,quantile,0.25,2.000245335008333
2025-12-13,Flu ED visits pct,1,2025-12-20,hall,quantile,0.5,2.547222975548128
2025-12-13,Flu ED visits pct,1,2025-12-20,hall,quantile,0.75,3.1176166300295005
2025-12-13,Flu ED visits pct,1,2025-12-20,hall,quantile,0.9,3.6860339841363023
2025-12-13,Flu ED visits pct,1,2025-12-20,hall,quantile,0.95,4.202699122578015
2025-12-13,Flu ED visits pct,1,2025-12-20,hall,quantile,0.975,4.6530654558312525
2025-12-13,Flu ED visits pct,2,2025-12-27,hall,quantile,0.025,0.931378724316929
2025-12-13,Flu ED visits pct,2,2025-12-27,hall,quantile,0.05,1.1432123919766188
2025-12-13,Flu ED visits pct,2,2025-12-27,hall,quantile,0.1,1.5272122267603425
2025-12-13,Flu ED visits pct,2,2025-12-27,hall,quantile,0.25,2.248659063934665
2025-12-13,Flu ED visits pct,2,2025-12-27,hall,quantile,0.5,3.0998500418076698
2025-12-13,Flu ED visits pct,2,2025-12-27,hall,quantile,0.75,4.045128592229524
2025-12-13,Flu ED visits pct,2,2025-12-27,hall,quantile,0.9,4.975775656430637
2025-12-13,Flu ED visits pct,2,2025-12-27,hall,quantile,0.95,5.773909331604211
2025-12-13,Flu ED visits pct,2,2025-12-27,hall,quantile,0.975,6.387295261586978
2025-12-13,Flu ED visits pct,3,2026-01-03,hall,quantile,0.025,0.5950626523916064
2025-12-13,Flu ED visits pct,3,2026-01-03,hall,quantile,0.05,0.8833483254962059
2025-12-13,Flu ED visits pct,3,2026-01-03,hall,quantile,0.1,1.231318277070863
2025-12-13,Flu ED visits pct,3,2026-01-03,hall,quantile,0.25,2.372372332930586
2025-12-13,Flu ED visits pct,3,2026-01-03,hall,quantile,0.5,3.3860867084836674
2025-12-13,Flu ED visits pct,3,2026-01-03,hall,quantile,0.75,5.256173509034438
2025-12-13,Flu ED visits pct,3,2026-01-03,hall,quantile,0.9,6.438748210837554
2025-12-13,Flu ED visits pct,3,2026-01-03,hall,quantile,0.95,7.400656477722491
2025-12-13,Flu ED visits pct,3,2026-01-03,hall,quantile,0.975,8.346150195568377
2025-12-13,Flu ED visits pct,0,2025-12-13,henry,quantile,0.025,2.293101284279771
2025-12-13,Flu ED visits pct,0,2025-12-13,henry,quantile,0.05,2.4468015128888823
2025-12-13,Flu ED visits pct,0,2025-12-13,henry,quantile,0.1,2.5654915757085752
2025-12-13,Flu ED visits pct,0,2025-12-13,henry,quantile,0.25,2.7952198446445236
2025-12-13,Flu ED visits pct,0,2025-12-13,henry,quantile,0.5,3.0823125527442525
2025-12-13,Flu ED visits pct,0,2025-12-13,henry,quantile,0.75,3.4240460278572487
2025-12-13,Flu ED visits pct,0,2025-12-13,henry,quantile,0.9,3.73618646081962
2025-12-13,Flu ED visits pct,0,2025-12-13,henry,quantile,0.95,4.0188349804419925
2025-12-13,Flu ED visits pct,0,2025-12-13,henry,quantile,0.975,4.233444368142939
2025-12-13,Flu ED visits pct,1,2025-12-20,henry,quantile,0.025,2.37446988079485
2025-12-13,Flu ED visits pct,1,2025-12-20,henry,quantile,0.05,2.525513547521763
2025-12-13,Flu ED visits pct,1,2025-12-20,henry,quantile,0.1,2.730650874310709
2025-12-13,Flu ED visits pct,1,2025-12-20,henry,quantile,0.25,3.1547994739614187
2025-12-13,Flu ED visits pct,1,2025-12-20,henry,quantile,0.5,3.548222969482146
2025-12-13,Flu ED visits pct,1,2025-12-20,henry,quantile,0.75,4.017733730951967
2025-12-13,Flu ED visits pct,1,2025-12-20,henry,quantile,0.9,4.576019272807907
2025-12-13,Flu ED visits pct,1,2025-12-20,henry,quantile,0.95,4.968757788799221
2025-12-13,Flu ED visits pct,1,2025-12-20,henry,quantile,0.975,5.245037649460951
2025-12-13,Flu ED visits pct,2,2025-12-27,henry,quantile,0.025,2.2242034443683205
2025-12-13,Flu ED visits pct,2,2025-12-27,henry,quantile,0.05,2.446464172982949
2025-12-13,Flu ED visits pct,2,2025-12-27,henry,quantile,0.1,2.720300932561321
2025-12-13,Flu ED visits pct,2,2025-12-27,henry,quantile,0.25,3.1919669856796404
2025-12-13,Flu ED visits pct,2,2025-12-27,henry,quantile,0.5,3.787658999100258
2025-12-13,Flu ED visits pct,2,2025-12-27,henry,quantile,0.75,4.448519253506291
2025-12-13,Flu ED visits pct,2,2025-12-27,henry,quantile,0.9,5.095140769027339
2025-12-13,Flu ED visits pct,2,2025-12-27,henry,quantile,0.95,5.488379289491717
2025-12-13,Flu ED visits pct,2,2025-12-27,henry,quantile,0.975,5.818274086982759
2025-12-13,Flu ED visits pct,3,2026-01-03,henry,quantile,0.025,1.9700430693909252
2025-12-13,Flu ED visits pct,3,2026-01-03,henry,quantile,0.05,2.1439536303083435
2025-12-13,Flu ED visits pct,3,2026-01-03,henry,quantile,0.1,2.383521550974023
2025-12-13,Flu ED visits pct,3,2026-01-03,henry,quantile,0.25,3.0369245486638325
2025-12-13,Flu ED visits pct,3,2026-01-03,henry,quantile,0.5,3.8120308403996774
2025-12-13,Flu ED visits pct,3,2026-01-03,henry,quantile,0.75,4.62473184182909
2025-12-13,Flu ED visits pct,3,2026-01-03,henry,quantile,0.9,5.370062945826585
2025-12-13,Flu ED visits pct,3,2026-01-03,henry,quantile,0.95,5.868230305684703
2025-12-13,Flu ED visits pct,3,2026-01-03,henry,quantile,0.975,6.298490055984905
2025-12-13,Flu ED visits pct,0,2025-12-13,floyd,quantile,0.025,1.1736199357242199
2025-12-13,Flu ED visits pct,0,2025-12-13,floyd,quantile,0.05,1.3550616479123858
2025-12-13,Flu ED visits pct,0,2025-12-13,floyd,quantile,0.1,1.5518761635686178
2025-12-13,Flu ED visits pct,0,2025-12-13,floyd,quantile,0.25,1.9201958652232294
2025-12-13,Flu ED visits pct,0,2025-12-13,floyd,quantile,0.5,2.276542068205699
2025-12-13,Flu ED visits pct,0,2025-12-13,floyd,quantile,0.75,2.651834628927793
2025-12-13,Flu ED visits pct,0,2025-12-13,floyd,quantile,0.9,3.130649589199591
2025-12-13,Flu ED visits pct,0,2025-12-13,floyd,quantile,0.95,3.4588416530247033
2025-12-13,Flu ED visits pct,0,2025-12-13,floyd,quantile,0.975,3.6905897749396432
2025-12-13,Flu ED visits pct,1,2025-12-20,floyd,quantile,0.025,1.0897148353612676
2025-12-13,Flu ED visits pct,1,2025-12-20,floyd,quantile,0.05,1.2968637888417707
2025-12-13,Flu ED visits pct,1,2025-12-20,floyd,quantile,0.1,1.60314985593197
2025-12-13,Flu ED visits pct,1,2025-12-20,floyd,quantile,0.25,2.187317523435702
2025-12-13,Flu ED visits pct,1,2025-12-20,floyd,quantile,0.5,2.8153389507998487
2025-12-13,Flu ED visits pct,1,2025-12-20,floyd,quantile,0.75,3.385981906577535
2025-12-13,Flu ED visits pct,1,2025-12-20,floyd,quantile,0.9,4.234082457157577
2025-12-13,Flu ED visits pct,1,2025-12-20,floyd,quantile,0.95,5.048951814937554
2025-12-13,Flu ED visits pct,1,2025-12-20,floyd,quantile,0.975,5.396203240867969
2025-12-13,Flu ED visits pct,2,2025-12-27,floyd,quantile,0.025,0.7383789862903247
2025-12-13,Flu ED visits pct,2,2025-12-27,floyd,quantile,0.05,1.066651752804771
2025-12-13,Flu ED visits pct,2,2025-12-27,floyd,quantile,0.1,1.3675401817481194
2025-12-13,Flu ED visits pct,2,2025-12-27,floyd,quantile,0.25,2.369825123921121
2025-12-13,Flu ED visits pct,2,2025-12-27,floyd,quantile,0.5,3.214338536736639
2025-12-13,Flu ED visits pct,2,2025-12-27,floyd,quantile,0.75,4.459213636868261
2025-12-13,Flu ED visits pct,2,2025-12-27,floyd,quantile,0.9,5.5952972342039065
2025-12-13,Flu ED visits pct,2,2025-12-27,floyd,quantile,0.95,6.557029678049917
2025-12-13,Flu ED visits pct,2,2025-12-27,floyd,quantile,0.975,7.361769408145074
2025-12-13,Flu ED visits pct,3,2026-01-03,floyd,quantile,0.025,0.36389752041466217
2025-12-13,Flu ED visits pct,3,2026-01-03,floyd,quantile,0.05,0.5888744226526461
2025-12-13,Flu ED visits pct,3,2026-01-03,floyd,quantile,0.1,1.0068841569246074
2025-12-13,Flu ED visits pct,3,2026-01-03,floyd,quantile,0.25,2.443534468860118
2025-12-13,Flu ED visits pct,3,2026-01-03,floyd,quantile,0.5,3.4639468415852113
2025-12-13,Flu ED visits pct,3,2026-01-03,floyd,quantile,0.75,5.765256511790681
2025-12-13,Flu ED visits pct,3,2026-01-03,floyd,quantile,0.9,7.130777277145721
2025-12-13,Flu ED visits pct,3,2026-01-03,floyd,quantile,0.95,8.304776000946438
2025-12-13,Flu ED visits pct,3,2026-01-03,floyd,quantile,0.975,9.269978458551567
2025-12-13,Flu ED visits pct,0,2025-12-13,savannah,quantile,0.025,0.41065720184196963
2025-12-13,Flu ED visits pct,0,2025-12-13,savannah,quantile,0.05,0.49255280678001573
2025-12-13,Flu ED visits pct,0,2025-12-13,savannah,quantile,0.1,0.6308630280457297
2025-12-13,Flu ED visits pct,0,2025-12-13,savannah,quantile,0.25,0.8651570396675339
2025-12-13,Flu ED visits pct,0,2025-12-13,savannah,quantile,0.5,1.1324174811713605
2025-12-13,Flu ED visits pct,0,2025-12-13,savannah,quantile,0.75,1.408491367087238
2025-12-13,Flu ED visits pct,0,2025-12-13,savannah,quantile,0.9,1.6866792088365208
2025-12-13,Flu ED visits pct,0,2025-12-13,savannah,quantile,0.95,1.926481758147253
2025-12-13,Flu ED visits pct,0,2025-12-13,savannah,quantile,0.975,2.0718763154333795
2025-12-13,Flu ED visits pct,1,2025-12-20,savannah,quantile,0.025,0.421722858982594
2025-12-13,Flu ED visits pct,1,2025-12-20,savannah,quantile,0.05,0.5600586202038135
2025-12-13,Flu ED visits pct,1,2025-12-20,savannah,quantile,0.1,0.7165661878569582
2025-12-13,Flu ED visits pct,1,2025-12-20,savannah,quantile,0.25,1.051979010495164
2025-12-13,Flu ED visits pct,1,2025-12-20,savannah,quantile,0.5,1.4898951391333826
2025-12-13,Flu ED visits pct,1,2025-12-20,savannah,quantile,0.75,1.9450080716702467
2025-12-13,Flu ED visits pct,1,2025-12-20,savannah,quantile,0.9,2.38143011180741
2025-12-13,Flu ED visits pct,1,2025-12-20,savannah,quantile,0.95,2.7923690722714163
2025-12-13,Flu ED visits pct,1,2025-12-20,savannah,quantile,0.975,3.0578360744013797
2025-12-13,Flu ED visits pct,2,2025-12-27,savannah,quantile,0.025,0.33302657530156604
2025-12-13,Flu ED visits pct,2,2025-12-27,savannah,quantile,0.05,0.4384763479506431
2025-12-13,Flu ED visits pct,2,2025-12-27,savannah,quantile,0.1,0.6774785012912037
2025-12-13,Flu ED visits pct,2,2025-12-27,savannah,quantile,0.25,1.1670498986458808
2025-12-13,Flu ED visits pct,2,2025-12-27,savannah,quantile,0.5,1.845547783521555
2025-12-13,Flu ED visits pct,2,2025-12-27,savannah,quantile,0.75,2.5826029516114035
2025-12-13,Flu ED visits pct,2,2025-12-27,savannah,quantile,0.9,3.2703969631734777
2025-12-13,Flu ED visits pct,2,2025-12-27,savannah,quantile,0.95,3.9439842428108296
2025-12-13,Flu ED visits pct,2,2025-12-27,savannah,quantile,0.975,4.3501117887178395
2025-12-13,Flu ED visits pct,3,2026-01-03,savannah,quantile,0.025,0.24554771796855904
2025-12-13,Flu ED visits pct,3,2026-01-03,savannah,quantile,0.05,0.3507244229889882
2025-12-13,Flu ED visits pct,3,2026-01-03,savannah,quantile,0.1,0.5208001074514751
2025-12-13,Flu ED visits pct,3,2026-01-03,savannah,quantile,0.25,1.236949223895148
2025-12-13,Flu ED visits pct,3,2026-01-03,savannah,quantile,0.5,2.0201475070480774
2025-12-13,Flu ED visits pct,3,2026-01-03,savannah,quantile,0.75,3.387917425360944
2025-12-13,Flu ED visits pct,3,2026-01-03,savannah,quantile,0.9,4.237009087116969
2025-12-13,Flu ED visits pct,3,2026-01-03,savannah,quantile,0.95,4.833726291915302
2025-12-13,Flu ED visits pct,3,2026-01-03,savannah,quantile,0.975,5.3460975390012075
2025-12-13,Flu ED visits pct,0,2025-12-13,athens,quantile,0.025,2.11132301045954
2025-12-13,Flu ED visits pct,0,2025-12-13,athens,quantile,0.05,2.306858779998097
2025-12-13,Flu ED visits pct,0,2025-12-13,athens,quantile,0.1,2.523892302635736
2025-12-13,Flu ED visits pct,0,2025-12-13,athens,quantile,0.25,2.977165647774221
2025-12-13,Flu ED visits pct,0,2025-12-13,athens,quantile,0.5,3.477650605703592
2025-12-13,Flu ED visits pct,0,2025-12-13,athens,quantile,0.75,4.058971923208186
2025-12-13,Flu ED visits pct,0,2025-12-13,athens,quantile,0.9,4.705640043033023
2025-12-13,Flu ED visits pct,0,2025-12-13,athens,quantile,0.95,5.228687046567833
2025-12-13,Flu ED visits pct,0,2025-12-13,athens,quantile,0.975,5.607868218831679
2025-12-13,Flu ED visits pct,1,2025-12-20,athens,quantile,0.025,1.8198182785349775
2025-12-13,Flu ED visits pct,1,2025-12-20,athens,quantile,0.05,1.9756990202878666
2025-12-13,Flu ED visits pct,1,2025-12-20,athens,quantile,0.1,2.2358156393195094
2025-12-13,Flu ED visits pct,1,2025-12-20,athens,quantile,0.25,3.0106689309776757
2025-12-13,Flu ED visits pct,1,2025-12-20,athens,quantile,0.5,4.033027941884244
2025-12-13,Flu ED visits pct,1,2025-12-20,athens,quantile,0.75,4.870532931836838
2025-12-13,Flu ED visits pct,1,2025-12-20,athens,quantile,0.9,6.319905716567456
2025-12-13,Flu ED visits pct,1,2025-12-20,athens,quantile,0.95,7.172782986885271
2025-12-13,Flu ED visits pct,1,2025-12-20,athens,quantile,0.975,7.937666973456649
2025-12-13,Flu ED visits pct,2,2025-12-27,athens,quantile,0.025,1.220835035341919
2025-12-13,Flu ED visits pct,2,2025-12-27,athens,quantile,0.05,1.3880737439008926
2025-12-13,Flu ED visits pct,2,2025-12-27,athens,quantile,0.1,1.6824543482182441
2025-12-13,Flu ED visits pct,2,2025-12-27,athens,quantile,0.25,2.7597877167580243
2025-12-13,Flu ED visits pct,2,2025-12-27,athens,quantile,0.5,4.456668668907529
2025-12-13,Flu ED visits pct,2,2025-12-27,athens,quantile,0.75,5.410874175878921
2025-12-13,Flu ED visits pct,2,2025-12-27,athens,quantile,0.9,8.095600336689404
2025-12-13,Flu ED visits pct,2,2025-12-27,athens,quantile,0.95,9.782014897339653
2025-12-13,Flu ED visits pct,2,2025-12-27,athens,quantile,0.975,10.66577559625115
2025-12-13,Flu ED visits pct,3,2026-01-03,athens,quantile,0.025,0.6614169375563073
2025-12-13,Flu ED visits pct,3,2026-01-03,athens,quantile,0.05,0.8172955830358888
2025-12-13,Flu ED visits pct,3,2026-01-03,athens,quantile,0.1,1.05081882527782
2025-12-13,Flu ED visits pct,3,2026-01-03,athens,quantile,0.25,2.2584560652414
2025-12-13,Flu ED visits pct,3,2026-01-03,athens,quantile,0.5,4.476814413476507
2025-12-13,Flu ED visits pct,3,2026-01-03,athens,quantile,0.75,5.779538441710261
2025-12-13,Flu ED visits pct,3,2026-01-03,athens,quantile,0.9,9.524956323250116
2025-12-13,Flu ED visits pct,3,2026-01-03,athens,quantile,0.95,12.10317803088937
2025-12-13,Flu ED visits pct,3,2026-01-03,athens,quantile,0.975,13.32845516349503
2025-12-13,Flu ED visits pct,0,2025-12-13,cherokee,quantile,0.025,1.4398369192036418
2025-12-13,Flu ED visits pct,0,2025-12-13,cherokee,quantile,0.05,1.5915596461266286
2025-12-13,Flu ED visits pct,0,2025-12-13,cherokee,quantile,0.1,1.7723482059310094
2025-12-13,Flu ED visits pct,0,2025-12-13,cherokee,quantile,0.25,2.123276750120163
2025-12-13,Flu ED visits pct,0,2025-12-13,cherokee,quantile,0.5,2.452195939336418
2025-12-13,Flu ED visits pct,0,2025-12-13,cherokee,quantile,0.75,2.8424755993763346
2025-12-13,Flu ED visits pct,0,2025-12-13,cherokee,quantile,0.9,3.3885644520942044
2025-12-13,Flu ED visits pct,0,2025-12-13,cherokee,quantile,0.95,3.737677132643158
2025-12-13,Flu ED visits pct,0,2025-12-13,cherokee,quantile,0.975,4.01389782800959
